product_url
https://www.farfetch.com/in/shopping/kids/bobo-choses-colour-block-swim-shorts-item-28866490.aspx
https://www.farfetch.com/in/shopping/kids/bonpoint-logo-print-rashguard-top-item-19666135.aspx
https://www.farfetch.com/in/shopping/kids/bonpoint-logo-printed-swim-set-item-22381867.aspx
https://www.farfetch.com/in/shopping/kids/bonpoint-niagara-floral-print-swim-shorts-item-22246158.aspx
https://www.farfetch.com/in/shopping/kids/bonpoint-niagara-swim-shorts-item-19802085.aspx
https://www.farfetch.com/in/shopping/kids/bonpoint-niagara-swim-shorts-item-27241720.aspx
https://www.farfetch.com/in/shopping/kids/bonpoint-niagara-swim-shorts-item-28640346.aspx
https://www.farfetch.com/in/shopping/kids/bonpoint-niagara-swimwear-short-item-19351902.aspx
https://www.farfetch.com/in/shopping/kids/bonpoint-patterned-drawstring-swim-shorts-item-18198959.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-colour-block-drawstring-swim-shorts-item-22000839.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-floral-print-swim-shorts-item-26769780.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-drawstring-swim-shorts-item-21998355.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-drawstring-swim-shorts-item-21998380.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-21999630.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-22000456.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-22619545.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-22786721.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-22868391.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-24985606.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-26767106.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-26769383.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-26769766.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-27492336.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-print-swim-shorts-item-28410828.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-swim-shorts-item-26769240.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-logo-swim-shorts-item-26769506.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-panelled-drawstring-swim-shorts-item-22000815.aspx
https://www.farfetch.com/in/shopping/kids/boss-kidswear-striped-swim-shorts-item-26769605.aspx
https://www.farfetch.com/in/shopping/kids/cp-company-kids-logo-patch-swim-shorts-item-23752959.aspx
https://www.farfetch.com/in/shopping/kids/cp-company-kids-logo-patch-swim-shorts-item-23753938.aspx
https://www.farfetch.com/in/shopping/kids/cp-company-logo-applique-swim-shorts-item-23753942.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-graphic-print-swim-shorts-item-26990704.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-graphic-print-swim-shorts-item-26991141.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-logo-print-swim-shorts-item-26990624.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-logo-print-swim-trunks-item-26990739.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-logo-print-swim-trunks-item-26990765.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-mcurbib-swimsuit-item-26918689.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-milvob-logo-print-swim-trunks-item-22462496.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-mipanb-swim-shorts-item-26990689.aspx
https://www.farfetch.com/in/shopping/kids/diesel-kids-mrulb-swim-shorts-item-26991162.aspx
